"T_JOB_ID","LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","VERSIONLASTCHANGED","CHNG_TYPE","DEFINITIONDESCRIPTION","STATUS","CONSUMER_NAME","CLASSTYPE","FORMULA","EXMPL_ANSWERS","SURVEY_QUEST_TEXT","SURVEY_QUEST_SRC","UNITSREQUIRED","SUBMITTED_UNITS","RELATEDNAMES2","SHORTNAME","ORDER_OBS","CDISC_COMMON_TESTS","HL7_FIELD_SUBFIELD_ID","EXTERNAL_COPYRIGHT_NOTICE","EXAMPLE_UNITS","LONG_COMMON_NAME","UNITSANDRANGE","EXAMPLE_UCUM_UNITS","EXAMPLE_SI_UCUM_UNITS","STATUS_REASON","STATUS_TEXT","CHANGE_REASON_PUBLIC","COMMON_TEST_RANK","COMMON_ORDER_RANK","COMMON_SI_TEST_RANK","HL7_ATTACHMENT_STRUCTURE","EXTERNAL_COPYRIGHT_LINK","PANELTYPE","ASKATORDERENTRY","ASSOCIATEDOBSERVATIONS","VERSIONFIRSTRELEASED","VALIDHL7ATTACHMENTREQUEST","DISPLAYNAME","LMX_BK","LNC_BK","LMX_METHOD_SHORT_NAME"
"823367","5388-4","Toxoplasma gondii Ab.IgG","ACnc","Pt","Ser/Plas","Qn","IA","MICRO","2.68","MIN","","ACTIVE","","1","","","","","Y","","ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; ID; Immune globulin G; Immunoglobulin G; Infectious Disease; InfectiousDisease; MEIA; Microbiology; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; SUDS; T gondii; Toxo; Toxoplasmosis; UniversalLabOrders","T gondii IgG SerPl IA-aCnc","Both","","","","EIA Index; REV; units/mL","Toxoplasma gondii IgG Ab [Units/volume] in Serum or Plasma by Immunoassay","","[arb'U]/mL","","","","The EIA method, which was always intended to cover more than just enzyme-linked immunoassay and whose display name for the long common name has always been Immunoassay, was renamed IA in order to eliminate ambiguity about whether the method has a broader meaning than just enzyme-linked immunoassay. Likewise, EIA.rapid was renamed IA.rapid. These changes were approved by the Laboratory LOINC Committee in June 2016.","862","0","862","","","","","","1.0","","T. gondii IgG IA Qn","21961","5388-4","TXP#"
"823367","25542-2","Toxoplasma gondii Ab.IgM","PrThr","Pt","Ser","Ord","","MICRO","2.56","MIN","","ACTIVE","","1","","","","","","","ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; ID; Immune globulin M; Immunoglobulin M; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serum; SR; T gondii; Toxo; Toxoplasmosis","T gondii IgM Ser Ql","Both","","","","","Toxoplasma gondii IgM Ab [Presence] in Serum","","","","","","The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","2.00","","T. gondii IgM Ql (S)","21963","25542-2","TXU#"
"823367","22244-8","Cytomegalovirus Ab.IgG","PrThr","Pt","Ser/Plas","Ord","","MICRO","2.63","MAJ","","ACTIVE","","1","","","","","","","ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; CMV; Cytomegalo virus; Cytomgal; HHV-5; Human Herpesvirus-5; ID; Immune globulin G; Immunoglobulin G; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Pl; Plasma; Plsm; Point in time; PR; QL; Qual; Qualitative; Random; Screen; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","CMV IgG SerPl Ql","Both","","","","","Cytomegalovirus IgG Ab [Presence] in Serum or Plasma","","","","","","The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.; Updated System from Ser since this test can be performed on plasma specimens as well.","0","0","0","","","","","","1.0n","","CMV IgG Ql","22022","22244-8","CVG"
"823367","2032-1","Carboxyhemoglobin/Hemoglobin.total","MFr","Pt","BldV","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","Bld ven; Bld venous; Blood - venous; Blood ven; Blood venus; Carbon monoxide.hemoglobin; Carbonmonoxyhemoglobin; Carbonyl haemoglobin; Carbonyl hemoglobin; Carbonyl Hgb; Carboxyhaemoglobin; Carboxyhemoglob; Chemistry; CO haemoglobin; CO hemoglobin; COHb; COHgb; Haemoglobin; Hb; HbCO; Hemoglobin bound with carbon dioxide; Hgb; Lung; Mass Fraction; Percent; Point in time; Pulmonary; Pulmonology; QNT; Quan; Quant; Quantitative; Random; Respiratory; Tot; Totl; Venous","COHgb MFr BldV","Observation","","","","%","Carboxyhemoglobin/Hemoglobin.total in Venous blood","","%","","","","","1677","0","1677","","","","","","1.0","","Carboxyhemoglobin (BldV) [Mass fraction]","23381","2032-1","COHBV"
"823367","19216-1","Oxygen^^saturation adjusted to 0.5","PPres","Pt","BldV","Qn","","CHEM","2.30","MIN","The pO2 of a given blood sample at which hemoglobin of the blood is hald saturated","ACTIVE","","1","","","","","Y","","adj; Bld ven; Bld venous; Blood - venous; Blood ven; Blood venus; Chemistry; Lung; O2; O2 partial pressure; p50; Partial pressure; PO2; Point in time; Pulmonary; Pulmonology; QNT; Quan; Quant; Quantitative; Random; Respiratory; SaO2; SAT; Satn; satn adj to 0.5; SO2; tO2; Venous","pO2 satn adj to 0.5 BldV","Observation","","","","mm Hg","Oxygen [Partial pressure] saturation adjusted to 0.5 in Venous blood","","mm[Hg]","","","","","0","0","0","","","","","","1.0l","","Oxygen saturation adjusted to 0.5 (BldV) [Partial pressure]","23384","19216-1","p50V#"
"823367","60834-9","Body temperature","Temp","Pt","Bld","Qn","","BDYTMP.MOLEC","2.70","MIN","","ACTIVE","","2","","","","","N","","Bdy temp; Blood; bod; Bodies; BODY TEMPERATURE.MOLEC; Point in time; QNT; Quan; Quant; Quantitative; Random; Temp; Temperature; WB; Whole blood","Blood temp","Both","","","","deg C; deg F","Blood temperature","","Cel;[degF]","","","","","0","0","0","","","","","","2.54","","","27256","60834-9","TEMV"
"823367","35669-1","Amikacin","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","N","","Amikin; Aminoglycosides; DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Amikacin SerPl-mCnc","Both","","","","mg/L","Amikacin [Mass/volume] in Serum or Plasma","","mg/L","","","","","0","0","0","","","","","","2.13","","Amikacin [Mass/Vol]","27921","35669-1","AMICAN"
"823367","4088-1","Valproate^trough","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.40","MIN","","ACTIVE","","1","","","","","Y","","Depakene; Divalproex; DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; Pre; Predose; Pre-dose; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; VALP; Valproic acid","Valproate Trough SerPl-mCnc","Both","","","","ug/mL","Valproate [Mass/volume] in Serum or Plasma --trough","","ug/mL","","","","","0","0","0","","","","","","1.0","","Valproate trough [Mass/Vol]","27928","4088-1","VALN"
"823367","83094-3","Digoxin","SCnc","Pt","Ser/Plas","Qn","IA","DRUG/TOX","2.58","ADD","This term was created for, but is not limited in use to, bioMerieux's VIDAS Digoxin assay, which is intended for the quantitative determination of digoxin in human serum or plasma.","ACTIVE","","1","","","","","","","Cardio; Cardiology; DGXN; DRUG/TOXICOLOGY; Drugs; EIA; ELFA; ELISA; Enzyme immunoassay; Heart Disease; IAA; Lanoxin; Level; MEIA; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; SUDS","Digoxin SerPl IA-sCnc","Both","","","","nmol/L","Digoxin [Moles/volume] in Serum or Plasma by Immunoassay","","nmol/L","","","","","0","0","0","","","","","","2.58","","Digoxin IA [Moles/Vol]","29121","83094-3","DIGON"
"823367","29620-2","Zonisamide","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","N","","DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders; Zonegran","Zonisamide SerPl-mCnc","Both","","","","ug/mL","Zonisamide [Mass/volume] in Serum or Plasma","","ug/mL","","","","","0","0","0","","","","","","2.03","","Zonisamide [Mass/Vol]","29383","29620-2","ZONI"
"823367","74217-1","Fondaparinux","MCnc","Pt","PPP","Qn","Chromo","COAG","2.69","MIN","","ACTIVE","","1","","","","","","","Arixtra; Chromogenic assay; COAGULATION; ENZY; Enzymatic assay; Hematology; Heme; Level; Mass concentration; Plas; Platelet poor plasma; Point in time; QNT; Quan; Quant; Quantitative; Random","Fondaparinux PPP Chro-mCnc","Both","","","","ng/mL","Fondaparinux [Mass/volume] in Platelet poor plasma by Chromogenic method","","ug/mL;ng/mL","","","","","0","0","0","","","","","","2.46","","Fondaparinux Chromogenic method (PPP) [Mass/Vol]","31941","74217-1","ARIX"
"823367","20575-7","Hepatitis A virus Ab","PrThr","Pt","Ser","Ord","","MICRO","2.70","MIN","","ACTIVE","","1","","","","","","","ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; HAV; Hep; Hep A; Hepatis; Hepatit; Hepatitis; Hepatitis type A; Hepatology; ID; Infectious Disease; InfectiousDisease; Liver; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serum; SR","HAV Ab Ser Ql","Both","","","","","Hepatitis A virus Ab [Presence] in Serum","","","","","","The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","1.0m","","HAV Ab Ql (S)","37543","20575-7","HAVAKC"
"823367","2098-2","Cholinesterase","CCnc","Pt","Ser/Plas","Qn","","CHEM","2.40","MIN","","ACTIVE","","1","","","","","Y","","Acylcholine acylhydrolase; BChE; Benzoyl cholinesterase; Benzoylcholinesterase; Butyrylcholine esterase; Catalytic Concentration; Che; Chemistry; Choline esterase II; CHS; Pl; Plasma; Plsm; Point in time; Pseudocho; Pseudocholinesterase; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Cholinesterase SerPl-cCnc","Both","","","","U/L; U/mL","Cholinesterase [Enzymatic activity/volume] in Serum or Plasma","","U/L","","","","","0","0","0","","","","","","1.0","","Cholinesterase [Catalytic activity/Vol]","37670","2098-2","CHEC"
"823367","26881-3","Interleukin 6","MCnc","Pt","Ser/Plas","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","B-Cell Differentiation Factor-2; B-Cell Stimulatory Factor-2; BSF-2; Chemistry; Hepatocyte-Stimulating Factor; Hybridoma Growth Factor; IFN-beta 2; IL; IL6; IL-6; Level; Mass concentration; MGI-2; Myeloid Differentiation-Inducing Protein; Pl; Plasma; Plasmacytoma Growth Factor; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Il6 SerPl-mCnc","Both","","","","pg/mL","Interleukin 6 [Mass/volume] in Serum or Plasma","","pg/mL","","","","","0","0","0","","","","","","2.00","","Interleukin 6 [Mass/Vol]","39310","26881-3","IL6NF"
"823367","48349-5","Pregabalin","SCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.34","MIN","","ACTIVE","","1","","","","","N","","Addiction; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Illicit; Level; Lyrica; Pl; Plasma; Plsm; Point in time; PotentialForAbuse; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration","Pregabalin SerPl-sCnc","Both","","","","","Pregabalin [Moles/volume] in Serum or Plasma","","","","","","","0","0","0","","","","","","2.21","","Pregabalin [Moles/Vol]","40131","48349-5","PRE"
"823367","42254-3","Nuclear Ab","PrThr","Pt","Ser","Ord","IF","SERO","2.56","MIN","","ACTIVE","","1","","","","","N","","ABS; Aby; ACIF; ANA; ANF; Antby; Anti; Antibodies; Antibody; Anticomplement Immunofluorescence; Antinuclear antibody; Autoantibodies; Autoantibody; FA; FANA; Fluorescent antibody; Fluoresent; IFA; Immune fluorescence; Immunoflour; Immunofluor; Immunofluorescence; NA; Nuc; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serology; Serum; SR; Time Resolved Fluorescence; TRF","ANA Ser Ql IF","Both","","","","","Nuclear Ab [Presence] in Serum by Immunofluorescence","","","","","","The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","2.16","","Nuclear Ab IF Ql (S)","40489","42254-3","ANA-M"
"823367","51924-9","Neutrophil cytoplasmic Ab","Titr","Pt","Ser","Qn","IF","SERO","2.70","MIN","","ACTIVE","","1","","","","","N","","ABS; Aby; ACIF; ACNA; ACPA; ANCA; Antby; Anti; Antibodies; Antibody; Anticomplement Immunofluorescence; Autoantibodies; Autoantibody; Cytopl; Cytoplas; Dilution factor; Dilution Factor (Titer); FA; Fluorescent antibody; Fluoresent; Granulocyte ab; Granulocyte nucleus ab; IFA; Immune fluorescence; Immunoflour; Immunofluor; Immunofluorescence; Neut; Neutr; Neutrophils; PMN; PNM; Point in time; QNT; Quan; Quant; Quantitative; Random; Serology; Serum; SR; Time Resolved Fluorescence; Titer; Titered; Titre; TRF; Ttr; Vasculitis","ANCA Ab Titr Ser IF","Both","","","","Titer","Neutrophil cytoplasmic Ab [Titer] in Serum by Immunofluorescence","","{titer}","","","","","0","0","0","","","","","","2.24","","Neutrophil cytoplasmic Ab IF (S) [Titer]","40515","51924-9","ANCA-T"
"823367","74522-4","Complement lectin pathway actual/normal","RelACnc","Pt","Ser","Qn","IA","HEM/BC","2.56","MIN","","ACTIVE","","1","","","","","","","Act/Nor; Comp; Comp activity.lectin; Complement functional activity.lectin pathway; Complement screening; Complmt; Control; EIA; ELFA; ELISA; Enzyme immunoassay; HEMATOLOGY/CELL COUNTS; IAA; MBL; MEIA; Point in time; QNT; Quan; Quant; Quantitative; Random; RlACnc; Serum; SR; SUDS","Comp activity.lectin Act/Nor Ser IA","Observation","","","","%","Complement lectin pathway actual/normal in Serum by Immunoassay","","%","","","","Updated term to align with existing complement activity terms and clarify that findings are based on actual/normal results.; The EIA method, which was always intended to cover more than just enzyme-linked immunoassay and whose display name for the long common name has always been Immunoassay, was renamed IA in order to eliminate ambiguity about whether the method has a broader meaning than just enzyme-linked immunoassay. Likewise, EIA.rapid was renamed IA.rapid. These changes were approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","2.48","","Complement lectin pathway actual/normal IA (S) [Rel units/Vol]","40537","74522-4","CA-MP"
"823367","27183-3","Cardiolipin Ab.IgG","PrThr","Pt","Ser","Ord","","COAG","2.56","MIN","","ACTIVE","","1","","","","","","","ABS; Aby; ACA; aCL; Antby; Anti; Antibodies; Antibody; Anticardiolipin; Autoantibodies; Autoantibody; Cardio; Cardiolip; Cardiolipn; Cardiolpn; CL; COAGULATION; Hematology; Heme; Immune globulin G; Immunoglobulin G; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serum; SR","Cardiolipin IgG Ser Ql","Both","","","","","Cardiolipin IgG Ab [Presence] in Serum","","","","","","The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","2.00","","Cardiolipin IgG Ql (S)","40541","27183-3","aCL-IgG"
"823367","11558-4","pH","LsCnc","Pt","Bld","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","","","Blood; Chemistry; Kidney; Log molar concentration; Lung; Nephrology; Point in time; Pulmonary; Pulmonology; QNT; Quan; Quant; Quantitative; Random; Renal; Respiratory; WB; Whole blood","pH Bld","Both","","","","pH","pH of Blood","","[pH]","","","","","97","0","97","","","","","","1.0j-a","","pH (Bld)","42073","11558-4","OPH"
"823367","10633-6","Zinc","SCnc","Pt","Semen","Qn","","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","Y","","DRUG/TOXICOLOGY; Drugs; Ejaculate; Genitourinary; GU; Level; Point in time; QNT; Quan; Quant; Quantitative; Random; Sem; Seminal fluid; Smn; SMPLS; Substance concentration; URO; Urology; Zn","Zinc Smn-sCnc","Both","","","","umol/L","Zinc [Moles/volume] in Semen","","umol/L","","","","","0","0","0","","","","","","1.0i","","Zinc (Sem) [Moles/Vol]","42498","10633-6","ZNO"
"823367","34266-7","Citrate","SCnc","Pt","Urine","Qn","","CHEM","2.34","MIN","","ACTIVE","","1","","","","","N","","Chemistry; Citric acid; Level; Point in time; QNT; Quan; Quant; Quantitative; Random; Substance concentration; UA; UR; Urn","Citrate Ur-sCnc","Both","","","","mmol/L","Citrate [Moles/volume] in Urine","","mmol/L","","","","","0","0","0","","","","","","2.10","","Citrate (U) [Moles/Vol]","52520","34266-7","CITR"
"823367","6298-4","Potassium","SCnc","Pt","Bld","Qn","","CHEM","2.34","MIN","","ACTIVE","","1","","","","","Y","","Blood; Chemistry; k; K+; Level; Point in time; Potass; QNT; Quan; Quant; Quantitative; Random; Substance concentration; UniversalLabOrders; WB; Whole blood","Potassium Bld-sCnc","Both","","","","mmol/L","Potassium [Moles/volume] in Blood","","mmol/L","","","","","106","63","106","","","","","","1.0f","","Potassium (Bld) [Moles/Vol]","54361","6298-4","KO"
"823367","11556-8","Oxygen","PPres","Pt","Bld","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","Blood; Chemistry; Lung; O2; O2 partial pressure; Partial pressure; PO2; Point in time; Pulmonary; Pulmonology; QNT; Quan; Quant; Quantitative; Random; Respiratory; tO2; WB; Whole blood","pO2 Bld","Both","","","","mm Hg","Oxygen [Partial pressure] in Blood","","mm[Hg]","","","","","87","0","87","","","","","","1.0j-a","","Oxygen (Bld) [Partial pressure]","54366","11556-8","O2O"
"823367","11559-2","Oxyhemoglobin/Hemoglobin.total","MFr","Pt","Bld","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","Blood; Chemistry; FO2Hb; Fractional hemoglobin; Haemoglobin; Haemoglobin oxygenated; Hb; HbO2; Hemoglobin oxygenated; Hgb; Mass Fraction; O2 saturation; O2Hb; Oxygen saturation; Oxygenated haemoglobin; Oxygenated hemoglobin; Oxyhaemoglobin; OxyHgb; OxyHgb %; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; SO2; Tot; Totl; WB; Whole blood","OxyHgb MFr Bld","Observation","","","","%","Fractional oxyhemoglobin in Blood","","%","","","","","1808","0","1808","","","","","","1.0j-a","","Oxyhemoglobin (Bld) [Mass fraction]","54369","11559-2","OXHBO"
"823367","5646-5","Ethylene glycol","MCnc","Pt","Ser/Plas/Bld","Qn","","DRUG/TOX","2.58","MAJ","","ACTIVE","","1","","","","","Y","","Blood; DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Pl; PlasBld; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; SerPlBld; Serum; Serum or plasma; Serum, plasma or whole blood; SR; UniversalLabOrders; WB; Whole blood","Ethylene Glycol SerPlBld-mCnc","Both","","","","mcg/mL; mg/dL","Ethylene glycol [Mass/volume] in Serum, Plasma or Blood","","ug/mL","","","","Add Bld to System based on requests for tests performed on whole blood as well as serum or plasma. Based on review, reference ranges are the same for these specimens.","1610","0","0","","","","","","1.0","","Ethylene glycol (S/P/Bld) [Mass/Vol]","58693","5646-5","ETGL"
"823367","5195-3","Hepatitis B virus surface Ag","PrThr","Pt","Ser","Ord","","MICRO","2.70","MIN","Current (2011) HBV S Ag tests require confirmatory testing when positive ( see 65633-0 for new confirm test)","ACTIVE","","1","","","","","","","Antigen; Antigens; Australia antigen; HBs; HBsAG; HBV; HBV surface; Hep; Hep B; Hep Bs; Hepatis; Hepatit; Hepatology; HepB; ID; Infectious Disease; InfectiousDisease; Liver; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serum; SR; Surf; UniversalLabOrders","HBV surface Ag Ser Ql","Both","","","","","Hepatitis B virus surface Ag [Presence] in Serum","","","","","","The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","226","0","226","","","","","","1.0","","HBV surface Ag Ql (S)","58848","5195-3","HBSAGC2"
